,0,0,0
659,2020-11-03,11.702,-24.87942
660,2020-11-04,5.789,-28.446991
661,2020-11-05,5.987,-30.234362
662,2020-11-06,6.158,-31.42771
663,2020-11-07,6.274,-32.548115
664,2020-11-08,5.743,-33.134304
665,2020-11-09,0.666,-32.44659
666,2020-11-10,12.737,-33.03653
667,2020-11-11,8.822,-33.194775
668,2020-11-12,4.868,-32.475502
669,2020-11-13,6.778,-32.852573
670,2020-11-14,6.857,-32.40708
671,2020-11-15,6.902,-32.692013
672,2020-11-16,6.943,-33.07924
673,2020-11-17,7.039,-33.18407
674,2020-11-18,7.097,-33.16255
675,2020-11-19,13.018,-7.6449685
676,2020-11-20,89.469,263.16946
677,2020-11-21,65.963,349.9519
678,2020-11-22,30.654000000000003,173.09363
679,2020-11-23,24.766,94.84278
680,2020-11-24,24.783,61.374218
681,2020-11-25,13.08,-2.8147495
682,2020-11-26,18.97,-17.027761
683,2020-11-27,13.188,-0.786479
684,2020-11-28,7.323000000000001,-34.19225
685,2020-11-29,13.241,-27.579844
686,2020-11-30,7.489000000000001,3.1037614
687,2020-12-01,13.311,-10.820349
688,2020-12-02,3.402,-3.4582121
689,2020-12-03,8.625,-16.62961
690,2020-12-04,9.032,-32.721916
691,2020-12-05,9.416,-30.380909
692,2020-12-06,0.23700000000000002,-31.821224
693,2020-12-07,3.81,-32.54061
694,2020-12-08,9.253,-32.46226
695,2020-12-09,9.271,-33.66675
696,2020-12-10,9.253,-31.749054
697,2020-12-11,9.214,-33.01744
698,2020-12-12,9.186,-33.14887
699,2020-12-13,9.242,-33.1396
700,2020-12-14,9.233,-16.28189
701,2020-12-15,3.437,-5.2476807
702,2020-12-16,3.475,-20.432232
703,2020-12-17,3.465,-26.11768
704,2020-12-18,3.488,-28.416533
705,2020-12-19,3.501,-32.20006
706,2020-12-20,1.446,-32.258327
707,2020-12-21,7.252,-31.279396
708,2020-12-22,1.473,-33.679882
709,2020-12-23,1.664,-34.426525
710,2020-12-24,7.4319999999999995,-31.286348
711,2020-12-25,1.794,-31.465008
712,2020-12-26,1.8300000000000003,-30.707882
713,2020-12-27,7.6129999999999995,-32.91106
714,2020-12-28,7.672999999999999,-33.228764
715,2020-12-29,7.735,-33.019096
716,2020-12-30,2.103,-25.574085
717,2020-12-31,2.26,-26.027521
718,2021-01-01,0.0,-29.875608
719,2021-01-02,0.0,-30.868666
720,2021-01-03,10.635,-32.187374
721,2021-01-04,0.0,-33.442738
722,2021-01-05,0.0,-31.417667
723,2021-01-06,5.213,-30.250362
724,2021-01-07,0.0,-27.440138
725,2021-01-08,0.0,-22.806677
726,2021-01-09,0.0,-24.28782
727,2021-01-10,0.0,-29.885319
728,2021-01-11,0.0,-30.30245
729,2021-01-12,0.0,-32.31847
730,2021-01-13,50.626,-30.510242
731,2021-01-14,0.359,-28.322182
732,2021-01-15,33.576,-30.636044
733,2021-01-16,0.0,-31.764172
734,2021-01-17,6.113,-30.292076
735,2021-01-18,0.668,-30.28987
